Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Precipitation,Visibility,Cloud Cover,month,year,season,is_festival,is_extreme_heat,temp_anomaly
27.5,21.89,71.54,30.61,4.6,0,5,42.9,5,2019,3,0,0,-1.9
32.06,20.39,50.76,38,5.9,0.08,4.7,47.3,5,2019,3,0,1,2.66
28.94,21.39,65,35,13.2,0,5.2,31.2,5,2019,3,0,0,-0.46
25.56,22.72,84.55,26.9,4.7,0.12,3.1,69.9,5,2019,3,0,0,-3.84
27.33,20.94,68.43,32.11,6.9,0,4.4,31.3,5,2019,3,0,0,-2.07
31.17,20.56,53.63,35.22,5.9,0.01,4.8,51,5,2019,3,0,1,1.77
29.22,19.94,59,35.94,9.2,0,6.2,41.8,5,2019,3,0,1,-0.18
27.89,19.5,61.22,32.33,11.4,0,5.9,28.2,5,2019,3,0,0,-1.51
32.06,18.44,44.35,34,6.1,0,6.2,38.1,5,2019,3,0,0,2.66
25.61,20.33,72.69,28.72,8.1,0,5.5,33.3,5,2019,3,0,0,-3.79
31.5,19.5,49.53,35.06,8.1,0,6.1,27.8,5,2019,3,0,1,2.1
30.06,21.39,60.73,36,11.4,0,5.4,35.3,5,2019,3,0,1,0.66
32.56,20,47.6,35.94,7,0,5.6,42.9,5,2019,3,0,1,3.16
27.61,18.78,59.12,32.11,3.5,0,5.6,49,5,2019,3,0,0,-1.79
32.56,18.78,44.18,34.5,6.9,0,5.4,36,5,2019,3,0,0,3.16
30.83,21.11,56.82,36,10.2,0,6.1,43.7,5,2019,3,0,1,1.43
28.72,19.94,59.38,33.67,9.1,0,5.4,20.2,5,2019,3,0,0,-0.68
31.44,20.33,51.81,34.83,8.2,0,5.3,54,5,2019,3,0,0,2.04
25.28,22.67,85.49,26.33,10.3,0,5.6,38.1,6,2019,3,0,0,-1.88
30.28,21.56,60.27,35.61,10.4,0,5.6,43.2,6,2019,3,0,1,3.12
28.39,21.83,68.64,35.67,12.8,0,5.4,66.2,6,2019,3,0,1,1.23
29.83,20.89,58.81,32.56,8.2,0,4.3,60.6,6,2019,3,0,0,2.67
24.28,19.83,76.75,24.92,18,0,5.6,52.5,6,2019,3,0,0,-2.88
29.28,19.44,55.67,31.83,9.3,0,6.2,53.3,6,2019,3,0,0,2.12
29.28,20.17,59.41,35.06,11.2,0,6.1,35.3,6,2019,3,0,1,2.12
28.06,21.72,68.81,33.22,11,0,5.6,42.4,6,2019,3,0,0,0.9
30.5,20.33,54.77,33.89,11.5,0,4.3,67.2,6,2019,3,0,0,3.34
25,20.61,76.91,25.92,9.2,0,6.2,38,6,2019,3,0,0,-2.16
30.56,20.06,53.94,35.83,8.9,0,6.2,43.5,6,2019,3,0,1,3.4
28.17,20.89,65.93,33.28,11.2,0,5.7,56,6,2019,3,0,0,1.01
28.56,19.83,59.34,32.22,7.2,0,6.1,65.3,6,2019,3,0,0,1.4
25.78,21.56,77.86,29.17,13.7,0,5,60.3,6,2019,3,0,0,-1.38
29.56,19.89,56.24,32.39,10.2,0,5.7,53.2,6,2019,3,0,0,2.4
29.89,20.39,58.73,34.56,11.3,0,6,46.4,6,2019,3,0,0,2.73
26.83,20.17,67.37,31.89,13.9,0,6.2,53.5,6,2019,3,0,0,-0.33
29.06,19.83,57.76,31.83,18.3,0,6.2,50.3,6,2019,3,0,0,1.9
25.5,20.17,72.44,26.64,16.2,0,6.2,55.4,6,2019,3,0,0,-1.66
28.06,20.72,64.9,31.89,17.2,0,6.2,56.4,6,2019,3,0,0,0.9
26.61,19.94,67.35,31.78,18.6,0,5.6,71.7,6,2019,3,0,0,-0.55
25.61,20.94,75.52,26.86,16.3,0,4.3,79.2,6,2019,3,0,0,-1.55
24.89,21.72,82.71,25.63,16,0,5.5,74.8,6,2019,3,0,0,-2.27
27.72,20.22,63.95,30.78,16.1,0,4.7,62.1,6,2019,3,0,0,0.56
28.39,19.44,59.2,32.33,15.7,0.02,6.2,63,6,2019,3,0,0,1.23
27.39,19.94,64.69,31.28,11.7,0,6.2,43.9,6,2019,3,0,0,0.23
30.83,18.89,48.96,32.56,11.6,0,6.2,54.6,6,2019,3,0,0,3.67
25.56,20.33,73.32,28.39,7.2,0,6.2,33.1,6,2019,3,0,0,-1.6
30.28,18,48.41,32.28,11.6,0,6.2,35.4,6,2019,3,0,0,3.12
27.28,19.83,65.25,33,11.6,0,5.6,47.6,6,2019,3,0,0,0.12
30.44,16.78,44.37,31.22,11.5,0,6.2,49.9,6,2019,3,0,0,3.28
26,19.44,67.63,28.44,7.1,0,6.2,64.3,6,2019,3,0,0,-1.16
30.33,17.22,45.4,32.28,11.5,0,6.2,56.7,6,2019,3,0,0,3.17
29.28,18.56,53.34,32.83,11.6,0,6.2,50.4,6,2019,3,0,0,2.12
26.06,20,69.8,29.67,16.2,0,5.8,56.6,6,2019,3,0,0,-1.1
30.06,19.56,53.52,33.11,11.6,0,6.2,50.7,6,2019,3,0,0,2.9
22.67,20.06,85.25,22.07,13.3,0,5,78.2,6,2019,3,0,0,-4.49
27.89,18.83,58.61,30.5,12.1,0,4.6,68.6,6,2019,3,0,0,0.73
26.5,19.33,65.48,29.78,16,0,5.3,63.8,6,2019,3,0,0,-0.66
27.56,19.56,61.96,29.33,11.4,0,5.5,64.9,6,2019,3,0,0,0.4
25.22,19.33,70.14,28.06,11.5,0,6.2,60.2,6,2019,3,0,0,-1.94
26.33,20.28,71,30.22,16,0.51,4.7,63.3,6,2019,3,0,0,-0.83
27.11,19.89,65.68,31.78,13.7,0.01,6.2,51.5,6,2019,3,0,0,-0.05
25.67,19.83,70.72,30.06,13.8,0,5.5,58.4,6,2019,3,0,0,-1.49
29.28,18.72,53.19,31.22,11.4,0,5.5,69.7,6,2019,3,0,0,2.12
23.06,19.94,82.73,22.89,9.5,0,5.5,58.4,6,2019,3,0,0,-4.1
26.89,19.28,63.37,29.61,13.9,0,6,86.8,6,2019,3,0,0,-0.27
27.56,18.5,58.68,30.83,18.4,0,6.2,51,6,2019,3,0,0,0.4
28.89,18.17,52.34,30.67,17.1,0,6.1,64.8,6,2019,3,0,0,1.73
24.61,18.39,68.8,25.56,14.2,0,5.9,55.4,6,2019,3,0,0,-2.55
29.72,15.72,42.84,30.94,14.3,0,6.2,45.2,6,2019,3,0,0,2.56
27.56,18.22,57.86,30.72,21.9,0,5.9,56.1,6,2019,3,0,0,0.4
25.17,19.28,70.43,27.94,18.6,0,5.2,59.9,6,2019,3,0,0,-1.99
27.72,18.89,59.01,30.06,16.4,0,6.2,43.4,6,2019,3,0,0,0.56
24.39,18.56,70.03,25.31,14.1,0,6.2,55.7,7,2019,2,0,0,-1.64
28.83,16.83,48.59,30.39,20.2,0,6.2,51.4,7,2019,2,0,0,2.8
27.94,18.33,57.31,31.72,21.3,0,6.2,55,7,2019,2,0,0,1.91
29.67,15.83,43.17,30.06,18.3,0,6.2,70,7,2019,2,0,0,3.64
24.67,19.39,73.09,28.28,18.5,0,5.5,55,7,2019,2,0,0,-1.36
28.78,17.44,50.69,30.72,21,0,5.7,47.2,7,2019,2,0,0,2.75
26.72,19.56,65.4,31.22,14.4,0.04,5.8,60.3,7,2019,2,0,0,0.69
26.22,19,65.35,30.22,18.5,0,6.2,58.4,7,2019,2,0,0,0.19
26.22,19.89,69.7,29.56,17.4,0.08,5.8,72.5,7,2019,2,0,0,0.19
22.94,20.33,85.42,22.4,16.2,0,6.1,88.7,7,2019,2,0,0,-3.09
27.56,19,60.11,30.67,20.8,0.01,6,65.5,7,2019,2,0,0,1.53
26.61,18.11,60.69,29.83,14.3,0,6.2,60.9,7,2019,2,0,0,0.58
28.61,17.06,49.65,29.44,14.2,0,6.2,64.7,7,2019,2,0,0,2.58
24.72,19.56,73.25,25.6,16.6,0,6.2,69.6,7,2019,2,0,0,-1.31
29,17.83,51.01,30.72,14.3,0,6.2,59.7,7,2019,2,0,0,2.97
26.11,19.11,66.08,28.61,18.5,0,5.5,49,7,2019,2,0,0,0.08
24.67,19.17,71.89,29.22,19.6,0,6,64.6,7,2019,2,0,0,-1.36
28.28,18,54.28,30.22,23,0,5.6,67.2,7,2019,2,0,0,2.25
22.94,18.83,77.82,23.32,14,0,6.2,55,7,2019,2,0,0,-3.09
27.11,18.44,59.51,30.28,16.2,0,5.9,48.8,7,2019,2,0,0,1.08
27.61,18.78,59.75,32.06,17.1,0,6.2,53.8,7,2019,2,0,0,1.58
29.17,17.39,49.13,29.83,15.9,0,6.2,64.9,7,2019,2,0,0,3.14
25.39,19.67,71.17,28.44,9.3,0,6.2,64.9,7,2019,2,0,0,-0.64
29.61,18.94,52.92,32.28,7.2,0,6.2,51.6,7,2019,2,0,0,3.58
27.28,18.67,60.61,31.22,11.4,0,5.7,56.5,7,2019,2,0,0,1.25
26.28,19.11,65.22,30.22,14,0,6,56.6,7,2019,2,0,0,0.25
29.44,18.44,51.72,30.89,14.8,0,5.8,47.2,7,2019,2,0,0,3.41
23.06,20.06,83.36,22.81,9.3,0,6.2,54.9,7,2019,2,0,0,-2.97
28.83,18.28,53.48,31.72,11.4,0,6.2,59.7,7,2019,2,0,0,2.8
26.83,19,63,31.72,11.3,0,6.2,61.1,7,2019,2,0,0,0.8
29.5,17.83,49.7,31.72,9.2,0,6.2,55,7,2019,2,0,0,3.47
24.56,19.83,75.44,25.34,10.3,0,5.5,59.9,7,2019,2,0,0,-1.47
27.56,19.39,61.39,30.22,9.2,0,5.3,63.2,7,2019,2,0,0,1.53
26.06,19.44,67.83,31.22,9.2,0,5.5,68,7,2019,2,0,0,0.03
25.06,19.22,70.64,29.17,14,0,6.2,63.5,7,2019,2,0,0,-0.97
26.83,19.67,64.97,29.17,17.1,0,6.2,65,7,2019,2,0,0,0.8
22.44,19.11,81.62,22.35,19.6,0,5.5,69.8,7,2019,2,0,0,-3.59
25.33,20.56,75.27,28.78,18.3,0.12,4.7,63.6,7,2019,2,0,0,-0.7
24.33,19.22,73.69,25.11,13.9,0,6,69.5,7,2019,2,0,0,-1.7
25.17,18.67,67.39,26.18,14,0,4.3,74.9,7,2019,2,0,0,-0.86
22.28,19.56,84.76,21.69,14,0,5.6,81.5,7,2019,2,0,0,-3.75
25.89,19.61,69.42,27.89,15,0,6.1,69.8,7,2019,2,0,0,-0.14
26.39,18.83,64.12,30.39,14,0.04,6.2,59,7,2019,2,0,0,0.36
24.72,20.11,76.19,28.5,13.8,0,5.6,58.5,7,2019,2,0,0,-1.31
27.94,19.72,61,30.61,15.9,0,6.2,70.2,7,2019,2,0,0,1.91
22.06,20.72,92.08,20.06,13.9,0,3.7,88.8,7,2019,2,0,0,-3.97
25.5,18.89,67.62,29.06,16.3,0,6,71.1,7,2019,2,0,0,-0.53
26.39,18.28,62.24,29.78,16.3,0,6.1,62.1,7,2019,2,0,0,0.36
27.67,17.17,52.87,28.56,13.9,0,6.1,60.5,7,2019,2,0,0,1.64
23.83,18.33,71.91,24.66,17.4,0,6.2,67.6,7,2019,2,0,0,-2.2
26.83,18.67,61.35,29.72,18.5,0,5.1,68.5,7,2019,2,0,0,0.8
25.28,19.56,71.54,29.17,17.3,0,5.7,65.2,7,2019,2,0,0,-0.75
24.17,19.39,75.41,28.17,14.2,0,5.9,68.3,7,2019,2,0,0,-1.86
26.5,18.56,61.83,29.17,14,0,6.1,74.8,7,2019,2,0,0,0.47
22.11,18.83,82.39,21.91,14.1,0,6.2,45.8,7,2019,2,0,0,-3.92
27.72,16.94,52.27,29.83,14.2,0,6.2,60.6,7,2019,2,0,0,1.69
26.67,17.61,58.94,30.33,16.3,0,6.2,51.8,8,2019,2,0,0,0.6
29.5,15.94,43.85,30,13.9,0,6.2,40.8,8,2019,2,0,0,3.43
23.44,18.44,73.72,24.17,14.1,0,5.5,67.4,8,2019,2,0,0,-2.63
25.89,17.89,61.52,26.86,16.4,0,5.4,63.2,8,2019,2,0,0,-0.18
26.17,18.06,61.63,29.39,17.4,0,6.2,62.1,8,2019,2,0,0,0.1
24.67,18.78,70.15,25.6,18.6,0,6.1,66.8,8,2019,2,0,0,-1.4
26.67,18.5,60.84,28.56,16.5,0,6.1,72,8,2019,2,0,0,0.6
21.56,20.06,91.17,19.61,14,0,3.7,88.7,8,2019,2,0,0,-4.51
23.72,20.28,81.27,23.89,16.1,0.02,5,71.2,8,2019,2,0,0,-2.35
23.17,19.28,79.37,23.39,16.2,0.02,4.9,77.3,8,2019,2,0,0,-2.9
22.94,18.5,76.12,23.5,16.2,0,5.6,79.8,8,2019,2,0,0,-3.13
21.78,20.39,91.86,19.73,11.9,0.08,4,77.3,8,2019,2,0,0,-4.29
24.94,20.78,77.87,25.81,17.6,0,6.1,71.5,8,2019,2,0,0,-1.13
23.33,20.17,82.91,23.21,20.8,0.82,5.8,63.7,8,2019,2,0,0,-2.74
23.5,20.56,84,23.33,16.6,0,5.5,69.8,8,2019,2,0,0,-2.57
24.56,20.11,76.82,25.29,16.4,0,5.2,74.6,8,2019,2,0,0,-1.51
21.72,19.39,86.72,20.74,16.4,0,3.7,74.4,8,2019,2,0,0,-4.35
24.5,19.06,71.91,25.37,18.3,0,6.1,63.9,8,2019,2,0,0,-1.57
25.33,18.78,67.82,29.33,18.5,0,6.1,63.8,8,2019,2,0,0,-0.74
26.61,20.28,69.71,28.83,15.9,0,6.2,64.9,8,2019,2,0,0,0.54
23.39,19.78,80.56,23.53,14,0,4.6,62.8,8,2019,2,0,0,-2.68
27.33,20.33,66.3,29.94,13.9,0,6.1,65.1,8,2019,2,0,0,1.26
25.78,19.83,70.39,29.56,13.9,0.01,6.2,66.4,8,2019,2,0,0,-0.29
25.39,19.33,69.88,29.22,18.2,0,6.2,55.5,8,2019,2,0,0,-0.68
25.17,19.67,72.94,28.61,17.1,0.27,5.5,69.7,8,2019,2,0,0,-0.9
23.28,19.94,82.1,23.24,7.3,0,6.2,64.9,8,2019,2,1,0,-2.79
26.39,19.44,66.22,30.67,9.5,0,6,62.2,8,2019,2,1,0,0.32
26.06,19.83,69.28,30.17,11.6,0,6.1,59.2,8,2019,2,0,0,-0.01
24.06,21.28,84.71,24.12,13.6,0.04,6.2,69.8,8,2019,2,0,0,-2.01
21.28,19.83,91.4,19.23,7.1,0.01,4,77.3,8,2019,2,0,0,-4.79
24.33,19.61,75.16,25.05,8.2,0,4.9,64.9,8,2019,2,0,0,-1.74
22.94,20.17,85.05,22.44,4.9,0,4,75.8,8,2019,2,0,0,-3.13
25.72,19.89,71.61,30.22,4.9,0,5.8,49.5,8,2019,2,0,0,-0.35
27.78,19.44,60.73,30.22,4.9,0,6.2,62,8,2019,2,0,0,1.71
22.17,20.94,92.96,20.04,7,0,4.9,65.6,8,2019,2,0,0,-3.9
24.72,20.11,75.77,25.54,9.1,0,5.7,69.9,8,2019,2,0,0,-1.35
24.83,19.89,74.85,28.22,9.2,0,5.3,63.7,8,2019,2,0,0,-1.24
26.56,20,67.34,28.44,9.2,0,5.6,64.8,8,2019,2,0,0,0.49
23.89,19.72,77.8,24.37,9.1,0,5.6,67.8,8,2019,2,0,0,-2.18
25.89,19.89,70.2,29.17,7.4,0.12,5,69.8,8,2019,2,0,0,-0.18
24.83,19.72,74.15,29.17,13.9,0,5.7,64.1,8,2019,2,0,0,-1.24
23.89,19.33,76.22,24.47,18.3,0,4.7,63.1,8,2019,2,0,0,-2.18
26.39,19.56,66.28,28.28,11.8,0,5.5,67.5,8,2019,2,0,0,0.32
22.06,20.06,88.41,20.79,9.5,0,6.2,65.3,8,2019,2,0,0,-4.01
26.78,17.78,58.46,29.39,9.6,0,6.2,60,8,2019,2,0,0,0.71
24.94,18.5,67.92,27.94,11.7,0,6,63.5,8,2019,2,0,0,-1.13
25.83,18.94,65.79,26.93,11.7,0.01,6.2,55,8,2019,2,0,0,-0.24
23.44,19.22,77.45,23.87,16,0,6.2,70,8,2019,2,0,0,-2.63
27.17,19,61.24,29.28,17.2,0,6.2,53.3,8,2019,2,0,0,1.1
26.22,18.67,64.19,29.78,16.1,0,6.1,72.1,8,2019,2,0,0,0.15
25.11,19.44,71.25,28.44,9.6,0,6.2,58.5,8,2019,2,0,0,-0.96
28.5,18.33,54.14,29.83,9.3,0,6.2,43.2,8,2019,2,0,0,2.43
23.33,19.39,78.64,23.64,14.1,0,6.2,64.6,8,2019,2,0,0,-2.74
27.5,18.78,59.09,29.33,16.1,0,6.2,55.1,8,2019,2,0,0,1.43
24.39,19.22,73.81,25.18,18.3,0,5.1,71.1,8,2019,2,0,0,-1.68
25.83,18.83,65.57,26.92,16.1,0,5.6,74.8,8,2019,2,0,0,-0.24
22.56,19.61,83.73,22.17,11.6,0,5.9,74.6,9,2019,2,0,0,-3.67
26,18.78,64.52,28.11,16.2,0,6.1,63.6,9,2019,2,0,0,-0.23
24,19.72,77.75,24.51,16.2,0.51,5.8,70.7,9,2019,2,1,0,-2.23
24.06,19.67,76.62,24.65,18.4,0,5.3,68.1,9,2019,2,0,0,-2.17
23.06,19.89,82.5,22.92,11.7,0.16,4.6,74.8,9,2019,2,0,0,-3.17
22.33,19.5,84.18,21.84,11.7,0,6.1,69.4,9,2019,2,0,0,-3.9
24.17,19.72,76.28,24.8,14.2,0,5.7,70,9,2019,2,0,0,-2.06
24.39,19.44,74.77,27.89,16.3,0,5.8,67.2,9,2019,2,0,0,-1.84
24.28,19.17,73.12,25.08,11.9,0.01,4.9,69.9,9,2019,2,0,0,-1.95
24.06,19.67,76.89,24.63,17.5,0,5.3,65.2,9,2019,2,0,0,-2.17
25.17,19.89,73.19,28.17,18.3,0.08,5.3,61.8,9,2019,2,0,0,-1.06
25.39,19.11,68.85,29.17,20.9,0.01,6.2,63.9,9,2019,2,0,0,-0.84
24.39,19.11,72.71,28.5,11.9,0,6.1,69.2,9,2019,2,0,0,-1.84
26.89,19.83,65.31,28.44,11.7,0,6.2,67.3,9,2019,2,0,0,0.66
23.5,19.22,77.39,23.94,14,0,6.1,70.4,9,2019,2,0,0,-2.73
26.83,19.56,64.45,29.61,16.1,0,5.8,67.7,9,2019,2,0,0,0.6
25.61,19.39,68.98,28.78,11.6,0,6.2,59,9,2019,2,0,0,-0.62
27.11,19.28,62.42,28.56,11.4,0,6.2,50,9,2019,2,0,0,0.88
24.44,19.5,74.29,25.22,11.6,0,5.2,70.1,9,2019,2,0,0,-1.79
26.94,19.61,64.29,28.5,11.6,0,6.2,61.5,9,2019,2,0,0,0.71
26.28,19,64.98,30.28,9.3,0,5.4,60.1,9,2019,2,0,0,0.05
25.78,19.11,67.7,29.17,11.4,0,6.1,51,9,2019,2,0,0,-0.45
28.11,18.22,54.99,29.83,12.6,0,5.9,59.9,9,2019,2,0,0,1.88
23.5,19.22,77.02,23.97,6.1,0,6.2,64.8,9,2019,2,0,0,-2.73
28.5,18.17,54.11,30.78,11.4,0,6.2,51.8,9,2019,2,0,0,2.27
26.39,19.28,65.72,31.11,11.4,0,5.7,57.1,9,2019,2,0,0,0.16
29.11,18.11,51.51,31.39,5.8,0,6.2,45.7,9,2019,2,0,0,2.88
23.11,19.33,79.24,23.34,9.2,0.01,4.9,74.8,9,2019,2,0,0,-3.12
26.11,18.94,64.93,28.22,9.3,0,4.9,63.5,9,2019,2,0,0,-0.12
24.11,20.44,80.77,28.39,9.3,0.01,5.5,70.1,9,2019,2,0,0,-2.12
24.17,20.17,78.46,24.69,6.9,0,6.1,52,9,2019,2,0,0,-2.06
27.28,20.06,64.7,30.06,5.8,0,6.2,54.4,9,2019,2,0,0,1.05
23,20.44,85.73,22.43,7,0,2.5,74.8,9,2019,2,0,0,-3.23
27.39,19.72,63.55,31.72,9.1,0,5.6,62.4,9,2019,2,0,0,1.16
26.22,19.61,67.97,30.67,9.3,0,6.2,61.3,9,2019,2,0,0,-0.01
27.5,17.94,55.94,29.22,8.1,0,6.2,50,9,2019,2,0,0,1.27
25.67,18.89,66.45,28.39,8.1,0,6.2,38.7,9,2019,2,0,0,-0.56
29.11,18.72,53.68,31.28,8.1,0,6.2,43.8,9,2019,2,0,0,2.88
25.22,22.06,83.14,30,8.1,0,4,68,9,2019,2,0,0,-1.01
26.72,20.89,70.98,31.83,9,0,5,61.5,9,2019,2,0,0,0.49
25.5,20.5,75.36,28.83,4.8,0.01,5.2,69.8,9,2019,2,0,0,-0.73
23.17,20.72,86.22,22.61,6,0,6.2,40.8,9,2019,2,0,0,-3.06
27.17,20.11,65.69,31.61,5.9,0,6.1,58.7,9,2019,2,0,0,0.94
26.39,20.89,72.36,31.83,7.1,0,5.8,64.6,9,2019,2,0,0,0.16
27.39,20.28,65.16,30.06,9.2,0,6.1,69.6,9,2019,2,0,0,1.16
24.39,19.33,73.77,25.18,11.5,0,5.6,72.3,9,2019,2,0,0,-1.84
27.89,19.67,61.11,30.67,11.5,0,6.2,61.5,9,2019,2,0,0,1.66
27.22,20.22,66.56,31.72,7,0.23,5.4,59.8,9,2019,2,0,0,0.99
27.22,19.89,64.95,31.72,9,0,5.4,50.5,9,2019,2,0,0,0.99
29,18,51.56,31.22,7,0,6.2,39.6,9,2019,2,0,0,2.77
24.33,20.06,77.93,24.93,6.9,0,3.1,54.6,9,2019,2,0,0,-1.9
28.39,18.22,54.23,30.17,7,0,6.2,56.3,9,2019,2,0,0,2.16
27.33,19.17,62.02,31.17,11.5,0,6.1,48.7,9,2019,2,0,0,1.1
28,17.5,52.91,29.78,9,0,6.2,38.2,9,2019,2,0,0,1.77
25.78,20.22,71.62,28.44,8.1,0,4.3,64.8,10,2019,1,0,0,-0.81
26.61,20.22,69.67,30.67,14.4,0.08,5.4,64.9,10,2019,1,0,0,0.02
27.72,19.11,60.06,31.78,6.8,0,5.8,51.1,10,2019,1,0,0,1.13
27.17,20.22,66.49,31.28,5.8,0,5.8,45.5,10,2019,1,0,0,0.58
28.28,19.89,60.49,32.17,7,0,5.2,55.6,10,2019,1,0,0,1.69
25.11,20.11,73.87,28.67,4.6,0,2.5,33.7,10,2019,1,0,0,-1.48
27.94,19.94,62.12,31.83,9,0.01,4.9,61.3,10,2019,1,0,0,1.35
26.72,19.78,66.23,30,6.3,0,4.2,58.6,10,2019,1,0,0,0.13
26.56,19.56,65.52,29.61,4.8,0,5.6,64.8,10,2019,1,0,0,-0.03
25.06,20.17,74.57,28.67,4.7,0,4.9,50.4,10,2019,1,0,0,-1.53
28.39,19.22,57.78,32.33,6.9,0,6,59.8,10,2019,1,0,0,1.8
25.28,20.11,73.92,30,9,0.01,4.1,61.1,10,2019,1,0,0,-1.31
26.17,19.22,66.25,30.22,4.7,0,5,46.1,10,2019,1,1,0,-0.42
27.72,19.78,64.1,32.83,4.7,0.08,4.7,64.8,10,2019,1,1,0,1.13
24.61,19.56,73.4,25.46,0.2,0,3.7,37.9,10,2019,1,0,0,-1.98
27.89,19.11,59.26,31.78,6.8,0,5.9,45.6,10,2019,1,0,0,1.3
27.33,20.44,67.86,31.83,7,0,3.3,61.1,10,2019,1,0,0,0.74
27.61,18.94,59.18,31.17,7,0,5,45.7,10,2019,1,0,0,1.02
25.94,20.28,71.32,28.67,3.3,0,4,59.9,10,2019,1,0,0,-0.65
28.67,19.83,59.35,31.78,6.9,0.02,4.4,59.9,10,2019,1,0,0,2.08
27.61,19.11,60.58,31.78,4.7,0,4.4,56,10,2019,1,0,0,1.02
27.61,20.06,63.85,31.78,5.9,0,5.6,51.5,10,2019,1,0,0,1.02
28.39,19.89,60.26,31.78,4.9,0,5.6,52.5,10,2019,1,0,0,1.8
25.44,20.72,74.98,26.58,4.7,0,5.6,40.8,10,2019,1,0,0,-1.15
28.94,18.39,53.38,31.72,8.1,0,5.9,54,10,2019,1,0,0,2.35
27.44,20.44,66.3,31.22,8.1,0,4.2,62.2,10,2019,1,0,0,0.85
27.17,17.94,57.07,29.22,7.1,0,5,60.2,10,2019,1,0,0,0.58
24.78,20.06,76.69,25.6,11.4,0,4.9,77.2,10,2019,1,0,0,-1.81
27.61,19.56,61.76,30,11.4,0,6,53.4,10,2019,1,0,0,1.02
24.44,21.33,83.07,28.72,9,0.08,4.4,63,10,2019,1,0,0,-2.15
24.67,20,75.56,28.72,9.1,0,3.7,63.2,10,2019,1,0,0,-1.92
27.22,19.83,64.1,30,7,0,5.6,60.3,10,2019,1,0,0,0.63
24.17,20.56,80.57,24.57,7,0,4.7,64.9,10,2019,1,0,0,-2.42
26.94,19.44,63.78,30.06,9.1,0,4.8,61.1,10,2019,1,0,0,0.35
26.17,19.56,67.7,30,6.9,0,4.3,63.7,10,2019,1,0,0,-0.42
26,19.22,66.39,28.72,3.4,0,5,64.9,10,2019,1,0,0,-0.59
23.11,20.56,85.54,22.61,2.4,0.02,3.9,74.4,10,2019,1,0,0,-3.48
25.44,21.33,78.58,28.78,4.8,0.22,4.9,66.4,10,2019,1,0,0,-1.15
22.89,20.61,87.34,22.06,9.3,0.02,4.2,76.7,10,2019,1,0,0,-3.7
24.5,20.06,76.83,28.44,11.6,0,4.5,63.4,10,2019,1,0,0,-2.09
26.89,19.28,63.09,29.56,10.3,0,3.7,59.9,10,2019,1,0,0,0.3
21.67,19.78,89.31,20.15,11.4,0,3.7,64.8,10,2019,1,0,0,-4.92
26.06,18.89,64.96,28.11,13.9,0,4.8,65.1,10,2019,1,0,0,-0.53
24.61,18.72,70.05,28.11,11.4,0,4.9,64.9,10,2019,1,0,0,-1.98
21.06,20.33,95.87,17.78,9.3,0.24,1.9,74.8,10,2019,1,0,0,-5.53
23.61,18.56,73.78,24.33,5.8,0,5,52.8,10,2019,1,0,0,-2.98
26.33,19.39,66.11,29.11,5,0,5.4,61.5,10,2019,1,0,0,-0.26
25.28,19.94,73.07,30,4.7,0.47,4.9,63.8,10,2019,1,1,0,-1.31
25.22,21,78.67,30,9.3,0,4.1,56.5,10,2019,1,0,0,-1.37
26.72,19.89,66.41,30.06,9.2,0,4.1,59.9,10,2019,1,0,0,0.13
22.5,19.56,83.55,22.13,4.9,0,4.9,54.9,10,2019,1,0,0,-4.09
24.17,20.11,78.22,24.7,10.3,0.02,3.7,68.7,10,2019,1,0,0,-2.42
23.94,20.67,82.29,24.12,11.3,0.01,5.2,68.5,10,2019,1,0,0,-2.65
23,20.83,87.64,22.18,11.3,0,3.1,74.4,10,2019,1,0,0,-3.59
23.89,20.22,80.24,24.2,10.4,0,5,67.6,10,2019,1,0,0,-2.7
25.33,20.33,73.94,26.41,10.4,0,3.4,58.7,10,2019,1,0,0,-1.26
27.11,17.72,56.65,30.11,5.9,0,4.7,46.2,11,2019,1,1,0,1.86
25.67,19.89,71.03,29.56,4,0,4.8,48.6,11,2019,1,0,0,0.42
28.17,17.94,53.88,30.17,5.9,0,6.2,47.5,11,2019,1,0,0,2.92
25.44,20.44,74.09,28.61,7.9,0,4.3,45,11,2019,1,0,0,0.19
28.56,17.5,51.53,30.72,5.8,0,5.7,58.5,11,2019,1,0,0,3.31
27.94,12.89,42.82,28.89,9.2,0,3.9,31.1,11,2019,1,0,0,2.69
28.61,10.17,31.65,28.72,5.9,0,5,19.9,11,2019,1,0,0,3.36
26.22,15.67,52.62,28.33,6.9,0,4.8,26.4,11,2019,1,0,0,0.97
29.28,14.72,41.14,29.94,9.1,0,5.6,17.3,11,2019,1,0,0,4.03
27.83,15.94,49.5,29.94,5.9,0,4.6,29.5,11,2019,1,0,0,2.58
27.17,17.94,58.13,30.67,4.6,0,3,43,11,2019,1,0,0,1.92
28.28,17.11,50.8,29.72,4.7,0,4.8,54.9,11,2019,1,0,0,3.03
24.28,20.61,80.32,24.74,3.4,0,3.4,55,11,2019,1,0,0,-0.97
27.72,19.61,61.55,30.22,3.6,0,3.4,51.6,11,2019,1,0,0,2.47
27.78,19,60.14,31.67,4.8,0,3.9,51.1,11,2019,1,0,0,2.53
28,18.06,54.84,29.72,3.5,0,5,55,11,2019,1,0,0,2.75
